Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:5.140,"urn:cite:hmt:vaimg.VA065RN-0066@0.174,0.2983,0.444,0.0391"
urn:cts:greekLit:tlg0012.tlg001.msA:5.141,"urn:cite:hmt:vaimg.VA065RN-0066@0.172,0.3186,0.405,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.142,"urn:cite:hmt:vaimg.VA065RN-0066@0.173,0.3381,0.435,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.143,"urn:cite:hmt:vaimg.VA065RN-0066@0.173,0.3599,0.449,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:5.144,"urn:cite:hmt:vaimg.VA065RN-0066@0.168,0.3749,0.449,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.145,"urn:cite:hmt:vaimg.VA065RN-0066@0.166,0.3959,0.42,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.146,"urn:cite:hmt:vaimg.VA065RN-0066@0.167,0.4132,0.439,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.147,"urn:cite:hmt:vaimg.VA065RN-0066@0.166,0.4343,0.462,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.148,"urn:cite:hmt:vaimg.VA065RN-0066@0.165,0.456,0.455,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:5.149,"urn:cite:hmt:vaimg.VA065RN-0066@0.172,0.4733,0.427,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.150,"urn:cite:hmt:vaimg.VA065RN-0066@0.167,0.4929,0.448,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:5.151,"urn:cite:hmt:vaimg.VA065RN-0066@0.166,0.5094,0.437,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.152,"urn:cite:hmt:vaimg.VA065RN-0066@0.169,0.5289,0.442,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.153,"urn:cite:hmt:vaimg.VA065RN-0066@0.169,0.5462,0.405,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.154,"urn:cite:hmt:vaimg.VA065RN-0066@0.168,0.5672,0.424,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.155,"urn:cite:hmt:vaimg.VA065RN-0066@0.166,0.5853,0.432,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.156,"urn:cite:hmt:vaimg.VA065RN-0066@0.167,0.6063,0.436,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:5.157,"urn:cite:hmt:vaimg.VA065RN-0066@0.161,0.6258,0.412,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.158,"urn:cite:hmt:vaimg.VA065RN-0066@0.167,0.6431,0.412,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.159,"urn:cite:hmt:vaimg.VA065RN-0066@0.162,0.6619,0.418,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.160,"urn:cite:hmt:vaimg.VA065RN-0066@0.157,0.6844,0.461,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
urn:cts:greekLit:tlg0012.tlg001.msA:5.1,"IMAGE URN"
